"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation","...9","...10"
"SEC23A",-0.864875908789049,3.02802104045545,-7.8037782851956,3.40438317554014e-12,9.45052630462253e-11,17.2563245187885,"Down",NA,"'SEC23A',"
"JPH2",-0.865692178802182,2.04299276443374,-5.0250909032379,1.9173910716247e-06,1.04640171240803e-05,4.33237698470804,"Down",NA,"'JPH2',"
"NNT",-0.865709941193738,2.77610087240701,-9.5592116295828,3.38492636139428e-16,3.68030148316833e-14,26.3274508298026,"Down",NA,"'NNT',"
"MAML2",-0.866094257285698,2.02464562616425,-7.70267010579374,5.71802251392456e-12,1.511510842827e-10,16.7469396988405,"Down",NA,"'MAML2',"
"SLC34A2",-0.866136655319693,0.952859944213038,-3.73153932896592,0.000300365461100502,0.000962539563589785,-0.494725545713229,"Down",NA,"'SLC34A2',"
"YAP1",-0.867824424949113,4.39796290015778,-6.33574566269243,5.05633871370382e-09,5.55376325583367e-08,10.1005937412803,"Down",NA,"'YAP1',"
"PPARGC1A",-0.867897696726462,0.875171594546455,-9.551157404056,3.53323542300808e-16,3.79635754333327e-14,26.2851896777827,"Down",NA,"'PPARGC1A',"
"SLC26A3",-0.868996227993097,1.31145195340472,-2.30008553146292,0.0232922071368949,0.0450980978972359,-4.47730185740145,"Down",NA,"'SLC26A3',"
"CDC42EP3",-0.871327456133253,3.58286033361201,-6.13146383447884,1.33209881813174e-08,1.27660634900285e-07,9.15548214423528,"Down",NA,"'CDC42EP3',"
"UBXN10",-0.871627683534254,1.18821058781541,-6.63144799028274,1.21502600112104e-09,1.59781605014233e-08,11.4938567685973,"Down",NA,"'UBXN10',"
"DAB1",-0.87371545480955,1.20717106262391,-5.69298821923791,1.01336765429261e-07,7.6488320550863e-07,7.18029194453976,"Down",NA,"'DAB1',"
"KLHL14",-0.873777642640134,0.640044813510081,-5.02284172762477,1.93581074067726e-06,1.05519304652972e-05,4.32315118096926,"Down",NA,"'KLHL14',"
"SLC47A1",-0.874656908658398,1.03284927826131,-7.51574540458304,1.48392715857036e-11,3.48847020314623e-10,15.810569966837,"Down",NA,"'SLC47A1',"
"GJB3",-0.874952968769183,1.0764850475607,-7.00712379840731,1.91457210610492e-10,3.15627925001016e-09,13.3026017582754,"Down",NA,"'GJB3',"
"ALDH2",-0.875242047533426,3.62720246735909,-5.84508149637299,5.05406155068528e-08,4.17348500383442e-07,7.85672005311107,"Down",NA,"'ALDH2',"
"DST",-0.876899131107229,2.21098234412063,-7.29096339070327,4.6278684937159e-11,9.19832926074153e-10,14.6945495941471,"Down",NA,"'DST',"
"SLIT2",-0.878487117405669,1.74681048847194,-6.44471192913018,2.99920088070056e-09,3.48938874438703e-08,10.6106704647349,"Down",NA,"'SLIT2',"
"MTURN",-0.879179352150226,3.37371770413976,-7.19404103305612,7.53162823511003e-11,1.41681484389825e-09,14.2169722826124,"Down",NA,"'MTURN',"
"OMD",-0.879267983449872,1.65937912006756,-4.01734150344405,0.000106790303107792,0.000384285200269293,0.482547102266964,"Down",NA,"'OMD',"
"CFD",-0.879455811907531,4.01983618731753,-3.15831650479636,0.00203901251434532,0.00529945967373814,-2.28123022212842,"Down",NA,"'CFD',"
"METTL7A",-0.880313716094039,4.99980538706409,-6.5209092488083,2.07697424814744e-09,2.54276217269846e-08,10.9697009431212,"Down",NA,"'METTL7A',"
"TACC1",-0.880368239085132,3.85756040076398,-7.19829052059307,7.37284471482525e-11,1.39412403272255e-09,14.237863266832,"Down",NA,"'TACC1',"
"ALAD",-0.88075846562559,4.19782927158494,-7.31659692709529,4.06713552349973e-11,8.25447749691624e-10,14.8212335422766,"Down",NA,"'ALAD',"
"LAYN",-0.881220897933901,2.09854342070259,-6.80929408828992,5.0903313483372e-10,7.42058997675398e-09,12.3450450729618,"Down",NA,"'LAYN',"
"CORO1C",-0.88219994565848,3.92912173673941,-7.34080661982028,3.59959926434498e-11,7.47820520554708e-10,14.9410223277684,"Down",NA,"'CORO1C',"
"RARG",-0.882491115754763,2.62850357480448,-7.33750948860153,3.65999281459027e-11,7.57975382667867e-10,14.9247001895076,"Down",NA,"'RARG',"
"CIB2",-0.883017873941106,2.2137541450363,-5.91609815079551,3.64125233674162e-08,3.10799603658516e-07,8.1758013950194,"Down",NA,"'CIB2',"
"OLFML1",-0.883094951071361,1.96374969482033,-5.57927137656256,1.69456374313769e-07,1.2043930479437e-06,6.68093691793337,"Down",NA,"'OLFML1',"
"GBP2",-0.883259780527688,3.41103371531748,-5.33082523563111,5.11387079284784e-07,3.20665856169443e-06,5.61000188579377,"Down",NA,"'GBP2',"
"SOCS3",-0.883651270064354,3.99942147326093,-3.24515286501102,0.00154735898442841,0.0041412540966402,-2.02621061572265,"Down",NA,"'SOCS3',"
"CHGB",-0.884007555706535,1.58343219731929,-3.41287732288988,0.000894947399419425,0.00254469321260822,-1.51755707643188,"Down",NA,"'CHGB',"
"NCS1",-0.884233647425028,3.58128745802424,-6.32858739787536,5.23214197667784e-09,5.71592735322951e-08,10.0672269770493,"Down",NA,"'NCS1',"
"PADI3",-0.884333232998068,0.554549620298564,-5.35899415942882,4.51795848934124e-07,2.87043581795851e-06,5.72999698797852,"Down",NA,"'PADI3',"
"BNIP3L",-0.885147403233995,4.83991292852321,-7.42492241652602,2.35266081336026e-11,5.25350885291424e-10,15.3582732943294,"Down",NA,"'BNIP3L',"
"PNMA1",-0.885993800528333,4.7939626726134,-5.5870796577905,1.636058614111e-07,1.16780956019349e-06,6.71504516440818,"Down",NA,"'PNMA1',"
"CHST3",-0.88681314981814,2.24861621562098,-7.3849841449615,2.87961683432547e-11,6.21738547231549e-10,15.1599610716795,"Down",NA,"'CHST3',"
"SEMA5A",-0.889234334744127,1.48160206814174,-7.80475705297318,3.38730627222775e-12,9.41743323721646e-11,17.2612650555382,"Down",NA,"'SEMA5A',"
"ZBTB7C",-0.889532977154093,1.66456422400592,-5.68833646267823,1.03501216063944e-07,7.79931193326734e-07,7.15975602169798,"Down",NA,"'ZBTB7C',"
"RAB31",-0.889856632637696,3.27023335229018,-5.27355950249624,6.57153151767682e-07,4.02129295483701e-06,5.3672181382171,"Down",NA,"'RAB31',"
"MUC15",-0.889955606019687,0.8309149953294,-5.12137391686315,1.27052592866084e-06,7.23649099249108e-06,4.72973360879852,"Down",NA,"'MUC15',"
"CDKN1C",-0.890148497741964,3.19928074876435,-7.92277151479546,1.84501204453205e-12,5.66661074975377e-11,17.8582529583136,"Down",NA,"'CDKN1C',"
"HSPB6",-0.890255779769822,3.62117933232467,-3.0356321439206,0.00298419944556402,0.00742201352415591,-2.63163646552905,"Down",NA,"'HSPB6',"
"RBPMS2",-0.893236960601484,2.87369459197145,-5.25962973851822,6.98335486979998e-07,4.25051516333777e-06,5.30839868190865,"Down",NA,"'RBPMS2',"
"NLGN3",-0.893983697126993,1.56460803749024,-7.71236339280321,5.44114102590027e-12,1.44695820142365e-10,16.795689224649,"Down",NA,"'NLGN3',"
"MAP3K20",-0.894864951428544,2.95152076121574,-6.12371436497018,1.38157596904462e-08,1.31986750264482e-07,9.11992594166006,"Down",NA,"'MAP3K20',"
"TCEAL7",-0.894948435549296,1.90184421815842,-6.13891709677993,1.28615992318624e-08,1.24009419548308e-07,9.18970020773698,"Down",NA,"'TCEAL7',"
"NID1",-0.895548870620593,3.62258812739136,-5.01953631910361,1.96319339787617e-06,1.06916191429953e-05,4.30959757799857,"Down",NA,"'NID1',"
"HLF",-0.896976461227962,1.90555648977632,-7.09590936211545,1.23046240777596e-10,2.15696989831437e-09,13.7358051159885,"Down",NA,"'HLF',"
"BEND5",-0.898319474066957,1.52672634595533,-9.56105677272174,3.35183490171032e-16,3.66614468949945e-14,26.337132896668,"Down",NA,"'BEND5',"
"CLDN11",-0.898354963063473,1.55873562095816,-7.25528477331104,5.53794029381664e-11,1.08304087159374e-09,14.5184816663752,"Down",NA,"'CLDN11',"
"IP6K3",-0.898914151348462,1.1907116880328,-5.24486050463255,7.44750827944613e-07,4.48668160396976e-06,5.24613667717689,"Down",NA,"'IP6K3',"
"FOXI1",-0.89894533766254,0.739261334681113,-7.44365131518207,2.13967128627725e-11,4.86109896954481e-10,15.4513943169352,"Down",NA,"'FOXI1',"
"PRRX1",-0.89953443855072,2.51838874265828,-4.83618683386072,4.24341686722277e-06,2.14353574382442e-05,3.56673154748702,"Down",NA,"'PRRX1',"
"SH3PXD2A",-0.900152393997652,2.80989228330392,-7.48894105873598,1.70042658387653e-11,3.93164455456818e-10,15.676897406676,"Down",NA,"'SH3PXD2A',"
"KCNJ5",-0.901014995066037,1.18187247995778,-5.11966273759483,1.27990138663783e-06,7.28761805745841e-06,4.72263075490066,"Down",NA,"'KCNJ5',"
"PCDH18",-0.901277368083033,1.93029538749496,-6.23684524977549,8.09600316275965e-09,8.36907718002081e-08,9.64117170577741,"Down",NA,"'PCDH18',"
"ZFP36L1",-0.901805144183819,5.85724520905571,-6.32349155239155,5.36095124637533e-09,5.82570334398812e-08,10.0434845287856,"Down",NA,"'ZFP36L1',"
"UST",-0.901875941871438,1.80528392543463,-7.99242589293095,1.28764001268642e-12,4.15548276885693e-11,18.2117647351878,"Down",NA,"'UST',"
"EPHA3",-0.902208786221855,2.48858856998277,-4.25683966968645,4.32196625390357e-05,0.00017054447093066,1.34269974526999,"Down",NA,"'EPHA3',"
"DUSP2",-0.902666759776775,3.0949406784725,-3.51519880952646,0.000634888423699049,0.00187682018891193,-1.19705616422226,"Down",NA,"'DUSP2',"
"CAPNS2",-0.902824637788004,0.894791446426903,-5.73223355969335,8.47585251605265e-08,6.5657303671848e-07,7.35391140654395,"Down",NA,"'CAPNS2',"
"TUBB6",-0.903192429057108,3.67282608776088,-5.56837658259645,1.77963298632923e-07,1.25676703812941e-06,6.63339092657837,"Down",NA,"'TUBB6',"
"CEND1",-0.904914292841557,1.08602704177679,-8.08225960271633,8.08803968095147e-13,2.77343784738007e-11,18.6689001971097,"Down",NA,"'CEND1',"
"AJUBA",-0.907266417969368,2.07143886378867,-8.36497806192476,1.857528051107e-13,7.85407578275937e-12,20.1157658591898,"Down",NA,"'AJUBA',"
"GPR161",-0.907847197671034,1.64032907976036,-7.91422569118052,1.92814688841275e-12,5.87913995309174e-11,17.8149390528584,"Down",NA,"'GPR161',"
"PPP1R12B",-0.908776730598943,3.61589875941691,-5.78270823899125,6.72998714443329e-08,5.36109660620229e-07,7.57815821675679,"Down",NA,"'PPP1R12B',"
"SYT11",-0.908850737750982,2.26052477178115,-5.93799740912916,3.28985908068855e-08,2.83455499848382e-07,8.27460106696722,"Down",NA,"'SYT11',"
"TLE2",-0.90914950214386,3.58979478834046,-7.42773645378647,2.31936538033295e-11,5.19822429903825e-10,15.3722598364858,"Down",NA,"'TLE2',"
"POPDC2",-0.909386873787727,2.51098911825874,-5.72034822474856,8.94761495355013e-08,6.87288203286571e-07,7.30126266474436,"Down",NA,"'POPDC2',"
"ADRA1A",-0.909864266543385,0.972121222448308,-7.23500763518258,6.13201887080878e-11,1.18777790767967e-09,14.4185538796885,"Down",NA,"'ADRA1A',"
"COCH",-0.910338455236049,2.23138082983079,-4.66300286213201,8.65316609957516e-06,4.07577957645281e-05,2.88170146446501,"Down",NA,"'COCH',"
"ITGA9",-0.910620198558411,2.17897417996061,-6.45820641310409,2.81061687519203e-09,3.30152590625451e-08,10.6741157733383,"Down",NA,"'ITGA9',"
"POF1B",-0.912539194351795,1.24826804451413,-5.3721377828038,4.26367296165249e-07,2.72785465210313e-06,5.78611416869203,"Down",NA,"'POF1B',"
"SSPN",-0.91276094419471,2.25303250373197,-7.163937092692,8.7577290141915e-11,1.61584523407295e-09,14.0691061774107,"Down",NA,"'SSPN',"
"PTH1R",-0.912851702049485,1.1876322470259,-5.68132423874816,1.06849929923877e-07,8.01777918522685e-07,7.12881683981142,"Down",NA,"'PTH1R',"
"VSIG2",-0.913171644463535,3.51028104601611,-2.82542164291632,0.00559056837257199,0.0129099016300126,-3.20448601248508,"Down",NA,"'VSIG2',"
"CYBRD1",-0.913340639084594,4.54622225373755,-5.47887472478353,2.65628444976473e-07,1.79039452986725e-06,6.24479276885587,"Down",NA,"'CYBRD1',"
"FABP3",-0.913367487586493,3.53820419205915,-4.50062342229722,1.66392466227569e-05,7.31838379030285e-05,2.25475075602171,"Down",NA,"'FABP3',"
"ALDH1L2",-0.913741743619035,0.986096217928823,-7.3111657253539,4.18002333746072e-11,8.44816045952339e-10,14.7943789702285,"Down",NA,"'ALDH1L2',"
"MDFIC",-0.914185058694742,2.40607025370037,-7.85004453875932,2.68363375346109e-12,7.75064508559075e-11,17.4900572871431,"Down",NA,"'MDFIC',"
"TMEM47",-0.914265207585408,3.84334622669387,-5.7987552702921,6.25285148732339e-08,5.0314795272004e-07,7.64967264562999,"Down",NA,"'TMEM47',"
"BCL2",-0.915245960499195,1.77806631885213,-8.08433500099512,8.00149778814331e-13,2.75245496418504e-11,18.6794768798924,"Down",NA,"'BCL2',"
"FCER1A",-0.916883962665091,1.60416238456924,-5.79980664918847,6.22277641730307e-08,5.01390533914679e-07,7.65436187186068,"Down",NA,"'FCER1A',"
"SCUBE2",-0.917276960498066,3.43446926466805,-3.0980972194679,0.002461403869688,0.00625748129209757,-2.45468539324671,"Down",NA,"'SCUBE2',"
"MET",-0.917315749089267,1.99229606582204,-6.84205013928889,4.3325111845095e-10,6.47922786849874e-09,12.5028353981844,"Down",NA,"'MET',"
"FAT2",-0.91766811380243,0.855021118213154,-9.53978586865409,3.75373965777493e-16,3.92892201514483e-14,26.2255279091697,"Down",NA,"'FAT2',"
"GPM6B",-0.917974618963481,2.30887833706214,-6.89205153620337,3.38560069395485e-10,5.24079510811688e-09,12.7442885599984,"Down",NA,"'GPM6B',"
"CRYZ",-0.919629959267303,3.59211982808352,-7.10242093223726,1.19111500020239e-10,2.11027222053315e-09,13.7676573578002,"Down",NA,"'CRYZ',"
"MXRA5",-0.920141606052114,2.35121763957124,-5.32403843468514,5.26854871588838e-07,3.29122130110866e-06,5.58114713909599,"Down",NA,"'MXRA5',"
"EFHD1",-0.920976265019477,2.52303024719059,-5.0452946658574,1.75940357446972e-06,9.70621132324489e-06,4.41536635662035,"Down",NA,"'EFHD1',"
"GAS6",-0.921345672657568,4.31420222261087,-6.29665243223899,6.09272574996094e-09,6.48936068793717e-08,9.91858489784329,"Down",NA,"'GAS6',"
"CHST11",-0.92165843360081,1.81085727874641,-6.44875300545939,2.94145462174658e-09,3.43753103780057e-08,10.6296635658915,"Down",NA,"'CHST11',"
"ITGB6",-0.923053682380502,1.46413370952352,-6.3209139995166,5.42729023575618e-09,5.87640091560892e-08,10.0314786718726,"Down",NA,"'ITGB6',"
"SERPING1",-0.924554029926604,4.96295946070697,-4.22399245249801,4.90255318620961e-05,0.000191387126521275,1.22258296238534,"Down",NA,"'SERPING1',"
"NGFR",-0.924584133657154,2.55899026586621,-5.48397806134504,2.59654395813276e-07,1.75726090919796e-06,6.26685375121302,"Down",NA,"'NGFR',"
"RASSF5",-0.925151211106298,2.13704649133725,-6.69251840629396,9.02146213740626e-10,1.23158465920675e-08,11.7850743239832,"Down",NA,"'RASSF5',"
"TMEM100",-0.925377535415474,1.43724853034404,-5.17959572485712,9.88534954966896e-07,5.77805983987003e-06,4.97227299076234,"Down",NA,"'TMEM100',"
"B3GNT3",-0.926144571677637,1.35860734857639,-4.75059923685647,6.04625169761556e-06,2.95059667402207e-05,3.22612161049209,"Down",NA,"'B3GNT3',"
"PRTFDC1",-0.927448852895128,1.52957074060751,-7.90796515101887,1.99140283164186e-12,5.99200169345429e-11,17.783216122399,"Down",NA,"'PRTFDC1',"
"ID2",-0.927452969790773,5.05946147934312,-5.57875032929098,1.69853992694132e-07,1.20581151595453e-06,6.67866182503885,"Down",NA,"'ID2',"
"RARB",-0.929401113513371,2.17504721910443,-8.85686419724058,1.4033053201087e-14,8.55206790920374e-13,22.6581261797138,"Down",NA,"'RARB',"
"SGCE",-0.929405604958101,1.78873519646226,-6.97450794540272,2.25107826988336e-10,3.63830163132931e-09,13.1439876930685,"Down",NA,"'SGCE',"
"SMTN",-0.930003283380223,4.31501041799171,-5.37914693004181,4.13384508354516e-07,2.65502159971997e-06,5.81607298213675,"Down",NA,"'SMTN',"
"CTSB",-0.930681855332139,6.26941578728881,-7.9384650618363,1.70151285205491e-12,5.2856860128631e-11,17.9378279746077,"Down",NA,"'CTSB',"
"ARMCX2",-0.930763570777152,3.58438852881675,-6.15197045866653,1.20943226688319e-08,1.18326137048144e-07,9.24967770119671,"Down",NA,"'ARMCX2',"
"EDNRB",-0.931647060615597,2.46884858709321,-4.25350489024164,4.37775221941661e-05,0.000172596637254185,1.33047442599213,"Down",NA,"'EDNRB',"
"LYVE1",-0.931705678524972,1.31174418055237,-4.9487251887293,2.64908614910135e-06,1.39971673704036e-05,4.02059980417936,"Down",NA,"'LYVE1',"
"PATE4",-0.933427976743981,0.519632282311413,-3.25495037094915,0.00149944091894106,0.00402657862766501,-1.99707758535231,"Down",NA,"'PATE4',"
"NRP2",-0.934609080857298,1.8670009668243,-6.41832280492595,3.40477492293579e-09,3.89427794253883e-08,10.4867747094572,"Down",NA,"'NRP2',"
"PMP22",-0.93573205709172,2.67540964625416,-5.56467808266962,1.80945207465515e-07,1.27365902102701e-06,6.61726219008447,"Down",NA,"'PMP22',"
"DKK1",-0.936035686885028,1.41592982361719,-4.17547329165992,5.89909583668294e-05,0.000225518804003455,1.04639060624865,"Down",NA,"'DKK1',"
"PGRMC1",-0.936132143436612,6.46854819507607,-9.42274126810871,6.99709260171231e-16,6.65671320119151e-14,25.6118436198003,"Down",NA,"'PGRMC1',"
"FHL2",-0.936188693832897,3.07822896930742,-7.1234477276996,1.07237108291452e-10,1.93939902975412e-09,13.8705871349961,"Down",NA,"'FHL2',"
"JAZF1",-0.937323686479185,2.81781505994288,-6.34954952404408,4.73360695023112e-09,5.24342416937062e-08,10.1649873592156,"Down",NA,"'JAZF1',"
"PLSCR4",-0.937761616633223,2.20255959301851,-8.30654286750692,2.51989682176746e-13,1.01960916054045e-11,19.8157517529241,"Down",NA,"'PLSCR4',"
"ASB2",-0.938658411395308,1.98996202640878,-5.6965057567334,9.97295995813605e-08,7.54577956996267e-07,7.19582678033442,"Down",NA,"'ASB2',"
"NEFL",-0.938819475903849,0.855055556963779,-5.076330706909,1.54110784098559e-06,8.61642969802351e-06,4.54325660710306,"Down",NA,"'NEFL',"
"PHYHD1",-0.93890494099435,2.45716972894917,-6.42197671352166,3.34554701801848e-09,3.83614324112527e-08,10.5039158018626,"Down",NA,"'PHYHD1',"
"THSD4",-0.939671003321955,2.8675776141549,-4.64831748173601,9.18556926718022e-06,4.30766645017494e-05,2.82438079047811,"Down",NA,"'THSD4',"
"ITM2A",-0.940459900580427,3.32468068774324,-4.34320117155205,3.09371138717408e-05,0.00012685639241432,1.66168769056292,"Down",NA,"'ITM2A',"
"DUOX2",-0.941161225423733,0.807836161128551,-5.67091279606956,1.12018791422311e-07,8.35839560506511e-07,7.08291838069823,"Down",NA,"'DUOX2',"
"PYGM",-0.94133473548292,2.20501523670837,-3.56977346633022,0.000527162315275078,0.00158713480316706,-1.02301496855056,"Down",NA,"'PYGM',"
"CA9",-0.941465286599921,0.846125398356915,-5.38607502898425,4.00931944253603e-07,2.58686785366878e-06,5.84570787745494,"Down",NA,"'CA9',"
"AMIGO2",-0.941943397102758,2.02584768009117,-7.36012809712655,3.26503643317641e-11,6.94285861331786e-10,15.0367221089842,"Down",NA,"'AMIGO2',"
"FN1",-0.943352727514708,5.33410937588689,-3.10587625331716,0.00240260734311487,0.00612420119025065,-2.43243636495393,"Down",NA,"'FN1',"
"ADGRG6",-0.943542412171474,1.80537924745401,-5.74731100565393,7.91237458890688e-08,6.18269710440091e-07,7.42078560454981,"Down",NA,"'ADGRG6',"
"VIT",-0.944729548734373,0.803262082800057,-7.53328859380018,1.35727678727129e-11,3.22521249655002e-10,15.8981409710069,"Down",NA,"'VIT',"
"TSPAN7",-0.945098370788287,2.63829267824682,-6.15696843037816,1.18126288686401e-08,1.16129967123025e-07,9.27265890473289,"Down",NA,"'TSPAN7',"
"ITGB8",-0.945456789149028,1.64843199740118,-7.64208804036556,7.794637897343e-12,1.97745633101204e-10,16.4426814944164,"Down",NA,"'ITGB8',"
"SCRN1",-0.945479309894536,3.67129814046799,-6.98805734171413,2.10471202564144e-10,3.42644116402554e-09,13.2098449350224,"Down",NA,"'SCRN1',"
"ITGA3",-0.946023646311618,3.38236991251004,-7.26452602038197,5.28646834325105e-11,1.0360797291612e-09,14.5640563971381,"Down",NA,"'ITGA3',"
"DNAJB5",-0.948056695903084,2.53417398062417,-7.04840411104802,1.55921545679258e-10,2.62979035399569e-09,13.5037593976368,"Down",NA,"'DNAJB5',"
